27250400.0	59856300.0	75000000.0	100000000.0	37457900.0	33288900.0	49950000.0	75000000.0	37457900.0	49950000.0
6250000.0	27250400.0	27250400.0	27250400.0	6250000.0	75000000.0	37457900.0	37457900.0	37457900.0	3030030.0
6250000.0	6250000.0	6250000.0	6250000.0	37457900.0	37457900.0	59856300.0	37457900.0	100000000.0	1257860.0
27250400.0	27250400.0	37457900.0	27250400.0	27250400.0	27250400.0	75000000.0	100000000.0	33288900.0	44424700.0
27250400.0	59856300.0	75000000.0	6250000.0	6665780.0	59856300.0	37457900.0	27250400.0	3030030.0	16658300.0
6250000.0	6521170.0	6975770.0	6250000.0	37457900.0	75000000.0	27250400.0	3030030.0	3030030.0	970827.0
6250000.0	27250400.0	27250400.0	75000000.0	75000000.0	37457900.0	27250400.0	3030030.0	3030030.0	11103700.0
6250000.0	6250000.0	6250000.0	27250400.0	59856300.0	27250400.0	60000000.0	3030030.0	2940920.0	3703700.0
6250000.0	6250000.0	6250000.0	37457900.0	27250400.0	27250400.0	27250400.0	3030030.0	2352830.0	1400980.0
6250000.0	6250000.0	59856300.0	37457900.0	37457900.0	75000000.0	3030030.0	2940920.0	2352830.0	2298320.0
6250000.0	27250400.0	27250400.0	59856300.0	27250400.0	59856300.0	12495300.0	1257860.0	1257860.0	16658300.0
6250000.0	27250400.0	27250400.0	37457900.0	59856300.0	27250400.0	2940920.0	2352830.0	1257860.0	11594200.0
6250000.0	27250400.0	27250400.0	59856300.0	49950000.0	2940920.0	3030030.0	2352830.0	44424700.0	30747900.0
6250000.0	27250400.0	27250400.0	6665780.0	59856300.0	3772520.0	3030030.0	1257860.0	44424700.0	17391300.0
6250000.0	27250400.0	27250400.0	27250400.0	27250400.0	3772520.0	2940920.0	1257860.0	44424700.0	7997120.0
6250000.0	27250400.0	27250400.0	6665780.0	27250400.0	11103700.0	2940920.0	44424700.0	39984000.0	33333300.0
6250000.0	27250400.0	6665780.0	27250400.0	6250000.0	2940920.0	2940920.0	44424700.0	16658300.0	24235800.0
6250000.0	6250000.0	6250000.0	27250400.0	37457900.0	3030030.0	2940920.0	44424700.0	16658300.0	66633300.0
6250000.0	6250000.0	27250400.0	27250400.0	37457900.0	3030030.0	1257860.0	44424700.0	33333300.0	11594200.0
6250000.0	27250400.0	37457900.0	33288900.0	59856300.0	2940920.0	1639260.0	39984000.0	14279600.0	38068000.0
6250000.0	27250400.0	6250000.0	6665780.0	75000000.0	2940920.0	1257860.0	33333300.0	964602.0	970846.0
6250000.0	6250000.0	6250000.0	27250400.0	27250400.0	3030030.0	2352830.0	16658300.0	964602.0	8318780.0
6250000.0	6250000.0	27250400.0	6250000.0	27250400.0	2940920.0	2352830.0	16658300.0	970827.0	1369840.0
6250000.0	6250000.0	27250400.0	6250000.0	33333300.0	2940920.0	2352830.0	33333300.0	961520.0	2298380.0
6250000.0	6250000.0	27250400.0	6250000.0	2940920.0	1257860.0	2352830.0	14279600.0	11103700.0	7994240.0
6250000.0	6250000.0	6250000.0	27250400.0	3030030.0	1257860.0	1257860.0	964602.0	11103700.0	1801280.0
6250000.0	6250000.0	6250000.0	27250400.0	2940920.0	1257860.0	1257860.0	964602.0	8691120.0	1785200.0
6250000.0	6250000.0	6250000.0	27250400.0	3773160.0	1639260.0	44424700.0	964602.0	9994000.0	1252580.0
6250000.0	6250000.0	6250000.0	75000000.0	3772520.0	1257860.0	44424700.0	970827.0	3703700.0	276621.0
6250000.0	6250000.0	6250000.0	37457900.0	3772520.0	2352830.0	39984000.0	955414.0	3703700.0	428249.0
6250000.0	6250000.0	27250400.0	7142690.0	3635370.0	2352830.0	44424700.0	11103700.0	3703700.0	428252.0
6250000.0	27250400.0	27250400.0	27250400.0	3635370.0	2352830.0	44424700.0	11103700.0	3703700.0	5553700.0
6250000.0	6250000.0	27250400.0	27250400.0	3030030.0	2352830.0	39984000.0	11103700.0	2279140.0	5403650.0
6250000.0	6250000.0	27250400.0	7142690.0	11103700.0	2352830.0	39984000.0	8691120.0	2279140.0	694430.0
6250000.0	27250400.0	37457900.0	3030030.0	2940920.0	1257860.0	39984000.0	9994000.0	1400980.0	7404120.0
6250000.0	27250400.0	6250000.0	33333300.0	3030030.0	1257860.0	39984000.0	3703700.0	1396100.0	970817.0
6250000.0	6250000.0	6250000.0	2940920.0	2940920.0	39984000.0	16658300.0	3703700.0	2083160.0	706709.0
6250000.0	6250000.0	27250400.0	2940920.0	2940920.0	44424700.0	16658300.0	3703700.0	2083160.0	2897730.0
6250000.0	6250000.0	7142690.0	1904760.0	2940920.0	44424700.0	33333300.0	3703700.0	3389370.0	33333300.0
6250000.0	7142690.0	3030030.0	3636100.0	1904760.0	39984000.0	33333300.0	3703700.0	2247040.0	7406310.0
2940920.0	2940920.0	13314700.0	3030030.0	3030030.0	39984000.0	16658300.0	1391280.0	16658300.0	
2940920.0	6448490.0	2940920.0	3635370.0	3030030.0	44424700.0	14279600.0	2279140.0	16658300.0	
1904760.0	2940920.0	3030030.0	3772520.0	2940920.0	44424700.0	14279600.0	2279140.0	33333300.0	
2940920.0	2940920.0	3030030.0	3030030.0	3030030.0	39984000.0	33333300.0	1400980.0	14273500.0	
2940920.0	2940920.0	1941630.0	3635370.0	2940920.0	39984000.0	14279600.0	1386470.0	11594200.0	
1904760.0	1904760.0	2940920.0	3030030.0	2940920.0	44424700.0	970827.0	2083160.0	11594200.0	
1904760.0	2940920.0	1904760.0	3635370.0	1639260.0	39984000.0	964602.0	2083160.0	11105600.0	
1904760.0	1904760.0	3636100.0	1941630.0	33333300.0	39984000.0	955414.0	2083160.0	11594200.0	
