4.360064	9.577008	12.0	16.0	16.0	16.0	16.0	16.0	16.0	16.0	16.0	16.0	16.0	16.0	16.0	16.0	16.0	16.0	16.0
1.54398454398	3.38546063546	6.99022449022	17.5	17.5	17.5	17.5	17.5	17.5	17.5	17.5	17.5	17.5	17.5	17.5	17.5	17.5	17.5	17.5
1.87050228165	3.311537055	13.2257961935	26.50000795	26.50000795	26.50000795	26.50000795	26.50000795	26.50000795	26.50000795	26.50000795	26.50000795	26.50000795	26.50000795	26.50000795	26.50000795	26.50000795	26.50000795	26.50000795
2.84885750725	7.12499376563	7.12499376563	7.12499376563	7.12499376563	7.12499376563	7.12499376563	7.12499376563	7.12499376563	7.12499376563	7.12499376563	7.12499376563	7.12499376563	7.12499376563	7.12499376563	7.12499376563	7.12499376563	7.12499376563	7.12499376563
3.64129672555	8.499988525	8.499988525	8.499988525	8.499988525	8.499988525	8.499988525	8.499988525	8.499988525	8.499988525	8.499988525	8.499988525	8.499988525	8.499988525	8.499988525	8.499988525	8.499988525	8.499988525	8.499988525
20.323650271	20.323650271	20.323650271	20.323650271	20.323650271	20.323650271	20.323650271	20.323650271	20.323650271	20.323650271	20.323650271	20.323650271	20.323650271	20.323650271	20.323650271	20.323650271	20.323650271	20.323650271	20.323650271
2.85475334974	7.07662353753	25.2424907517	29.5000619502	29.5000619502	29.5000619502	29.5000619502	29.5000619502	29.5000619502	29.5000619502	29.5000619502	29.5000619502	29.5000619502	29.5000619502	29.5000619502	29.5000619502	29.5000619502	29.5000619502	29.5000619502
2.99932499932	27.000027	27.000027	27.000027	27.000027	27.000027	27.000027	27.000027	27.000027	27.000027	27.000027	27.000027	27.000027	27.000027	27.000027	27.000027	27.000027	27.000027	27.000027
1.71505760095	4.58188851281	7.67328252477	14.2731382346	47.9688087618	47.9688087618	47.9688087618	47.9688087618	47.9688087618	47.9688087618	47.9688087618	47.9688087618	47.9688087618	47.9688087618	47.9688087618	47.9688087618	47.9688087618	47.9688087618	47.9688087618
1.6065013083	4.08162405308	8.90259797532	24.4999559001	24.4999559001	24.4999559001	24.4999559001	24.4999559001	24.4999559001	24.4999559001	24.4999559001	24.4999559001	24.4999559001	24.4999559001	24.4999559001	24.4999559001	24.4999559001	24.4999559001	24.4999559001
3.25476834714	11.8469978918	27.6666224	27.6666224	27.6666224	27.6666224	27.6666224	27.6666224	27.6666224	27.6666224	27.6666224	27.6666224	27.6666224	27.6666224	27.6666224	27.6666224	27.6666224	27.6666224	27.6666224
7.05189020566	20.0849627748	23.3043625078	23.3043625078	23.3043625078	23.3043625078	23.3043625078	23.3043625078	23.3043625078	23.3043625078	23.3043625078	23.3043625078	23.3043625078	23.3043625078	23.3043625078	23.3043625078	23.3043625078	23.3043625078	23.3043625078
