4.360064	9.577008	12.0	16.0	5.993264	5.326224	7.992	12.0	5.993264	7.992
1.0	4.360064	4.360064	4.360064	1.0	12.0	5.993264	5.993264	5.993264	1.59076734077
1.0	1.0	1.0	1.0	5.993264	5.993264	9.577008	5.993264	16.0	1.0
4.360064	4.360064	5.993264	4.360064	4.360064	4.360064	12.0	16.0	5.326224	3.1652571054
4.360064	9.577008	12.0	1.0	1.0665248	9.577008	5.993264	4.360064	1.59076734077	4.24786501325
1.0	1.0433872	1.1161232	1.0	5.993264	12.0	4.360064	1.59076734077	1.59076734077	1.01613227355
1.0	4.360064	4.360064	12.0	12.0	5.993264	4.360064	1.59076734077	1.59076734077	9.8268049631
1.0	1.0	1.0	4.360064	9.577008	4.360064	9.6	1.59076734077	1.54398454398	1.0
1.0	1.0	1.0	5.993264	4.360064	4.360064	4.360064	1.59076734077	1.87050228165	1.07525346719
1.0	1.0	9.577008	5.993264	5.993264	12.0	1.59076734077	1.54398454398	1.87050228165	1.12617477289
1.0	4.360064	4.360064	9.577008	4.360064	9.577008	6.56003906004	1.0	1.0	13.8263807042
1.0	4.360064	4.360064	5.993264	9.577008	4.360064	1.54398454398	1.87050228165	1.0	23.3043625078
1.0	4.360064	4.360064	9.577008	7.992	1.54398454398	1.59076734077	1.87050228165	3.1652571054	21.6772651645
1.0	4.360064	4.360064	1.0665248	9.577008	1.98057498057	1.59076734077	1.0	3.1652571054	23.8260812383
1.0	4.360064	4.360064	4.360064	4.360064	1.98057498057	1.54398454398	1.0	3.1652571054	11.7557682809
1.0	4.360064	4.360064	1.0665248	4.360064	5.82944832945	1.54398454398	3.1652571054	2.84885750725	26.50000795
1.0	4.360064	1.0665248	4.360064	1.0	1.54398454398	1.54398454398	3.1652571054	4.24786501325	9.14900283502
1.0	1.0	1.0	4.360064	5.993264	1.59076734077	1.54398454398	3.1652571054	4.24786501325	1.16608187544
1.0	1.0	4.360064	4.360064	5.993264	1.59076734077	1.0	3.1652571054	8.499988525	20.6376669194
1.0	4.360064	5.993264	5.326224	9.577008	1.54398454398	1.30321339418	2.84885750725	3.64129672555	14.0375978111
1.0	4.360064	1.0	1.0665248	12.0	1.54398454398	1.0	8.499988525	1.00961677346	1.18928566616
1.0	1.0	1.0	4.360064	4.360064	1.59076734077	1.87050228165	4.24786501325	1.00961677346	2.28766678767
