1.0	4.360064	4.360064	4.360064	4.360064	4.360064	4.360064	4.360064	5.993264	12.0	12.0	12.0	12.0	12.0	12.0	12.0	12.0	12.0	12.0
1.0	1.54398454398	1.54398454398	1.54398454398	1.54398454398	1.54398454398	1.54398454398	1.54398454398	1.59076734077	1.59076734077	1.59076734077	3.61956886957	3.61956886957	6.56003906004	6.56003906004	6.56003906004	6.56003906004	6.56003906004	6.56003906004
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.87050228165	1.87050228165	1.87050228165	1.87050228165	3.311537055	3.311537055	3.311537055	3.311537055	13.2257961935	13.2257961935	13.2257961935	13.2257961935
1.0	2.84885750725	2.84885750725	2.84885750725	2.84885750725	2.84885750725	2.84885750725	2.84885750725	3.1652571054	3.1652571054	3.1652571054	3.1652571054	3.1652571054	3.1652571054	3.1652571054	3.1652571054	3.1652571054	3.1652571054	3.1652571054
1.0	3.64129672555	3.64129672555	3.64129672555	3.64129672555	3.64129672555	3.64129672555	3.64129672555	4.24786501325	8.499988525	8.499988525	8.499988525	8.499988525	8.499988525	8.499988525	8.499988525	8.499988525	8.499988525	8.499988525
1.0	1.0	1.0	1.0	1.0	20.323650271	20.323650271	20.323650271	20.323650271	20.323650271	20.323650271	20.323650271	20.323650271	20.323650271	20.323650271	20.323650271	20.323650271	20.323650271	20.323650271
2.85475334974	7.07662353753	7.07662353753	7.07662353753	7.07662353753	7.07662353753	7.07662353753	7.07662353753	7.69166504416	7.69166504416	7.69166504416	7.69166504416	7.69166504416	7.69166504416	9.8268049631	9.8268049631	9.8268049631	9.8268049631	9.8268049631
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.99932499932	2.99932499932	2.99932499932	2.99932499932
1.0	1.06411702854	1.73931830566	1.73931830566	6.32892787794	6.32892787794	6.32892787794	6.32892787794	6.46235024138	6.46235024138	6.46235024138	6.46235024138	10.5851427168	10.5851427168	10.5851427168	10.5851427168	10.5851427168	10.5851427168	10.5851427168
1.0	1.0	1.0	1.0	1.0	1.0	1.6065013083	1.6065013083	1.66078831058	1.66078831058	1.66078831058	4.45049048912	4.45049048912	10.8695524348	10.8695524348	10.8695524348	10.8695524348	10.8695524348	10.8695524348
3.25476834714	11.8469978918	11.8469978918	11.8469978918	11.8469978918	11.8469978918	11.8469978918	11.8469978918	13.8263807042	27.6666224	27.6666224	27.6666224	27.6666224	27.6666224	27.6666224	27.6666224	27.6666224	27.6666224	27.6666224
